"id_alumno","sexo","rama","nota_acceso","renta_familiar","creditos_matriculados","edad","beca","creditos_superados","continua_segundo"
"A03795","Hombre","Ciencias",7.97835272741781,29645,60,18,0,58,1
"A03796","Mujer","Ingenieria",8.45303220300073,9421,48,20,1,48,1
"A03797","Mujer","Ingenieria",8.54472065702414,37101,60,19,1,48,1
"A03798","Hombre","Ciencias",8.45752995321546,13825,60,20,1,55,1
"A03799","Hombre","Ciencias",9.34282952044193,31533,60,19,1,60,1
"A03800","Hombre","Salud",12.9312490510644,36844,60,21,0,60,1
"A03801","Hombre","Salud",7.72258254856297,93949,60,18,0,39,0
"A03802","Mujer","Ciencias",9.91852661597028,52374,54,22,0,34,0
"A03803","Mujer","Salud",10.0326013416607,27929,72,27,1,45,1
"A03804","Mujer","Ingenieria",12.5156804535857,39508,54,22,0,54,1
"A03805","Mujer","Humanidades",10.3335747712904,14272,60,19,1,60,1
"A03806","Mujer","Ciencias",7.48790176419549,46558,66,19,1,53,0
"A03807","Hombre","Humanidades",6.06276997057291,36949,66,20,1,37,0
"A03808","Mujer","Humanidades",5.25411489372065,28423,60,28,1,36,0
"A03809","Hombre","Sociales",8.33595992172954,8664,72,21,1,58,0
"A03810","Mujer","Sociales",9.06738534139161,31004,60,22,1,56,1
"A03811","Hombre","Humanidades",9.19269359651022,10876,60,20,1,60,0
"A03812","Hombre","Sociales",12.1134012363278,39829,66,19,0,66,1
"A03813","Mujer","Salud",8.83869729326614,29108,60,21,1,60,0
"A03814","Mujer","Sociales",7.39889194021914,45020,60,19,1,45,1
"A03815","Hombre","Sociales",13.5436430863141,21491,54,19,1,54,1
"A03816","Mujer","Humanidades",8.64944131576961,27207,60,18,1,60,0
"A03817","Hombre","Ciencias",8.14379055341178,31860,66,19,1,66,0
"A03818","Mujer","Sociales",5.69747870373526,18382,60,18,1,34,0
"A03819","Mujer","Humanidades",12.6355937121764,11672,60,19,1,60,1
"A03820","Mujer","Sociales",8.79678288441434,13982,60,20,1,56,1
"A03821","Mujer","Sociales",10.9808756252537,46690,60,20,1,60,1
"A03822","Mujer","Sociales",9.9896257453794,27240,60,18,1,60,0
"A03823","Hombre","Salud",5,21577,66,19,1,49,0
"A03824","Mujer","Ciencias",7.32020889192025,24999,60,27,1,53,0
"A03825","Hombre","Humanidades",8.88977159848534,45283,60,18,0,60,1
"A03826","Hombre","Humanidades",11.5937974845001,34570,60,27,1,58,1
"A03827","Hombre","Sociales",8.31591641906975,21821,60,18,1,47,0
"A03828","Mujer","Ingenieria",8.59026690775403,34161,54,20,1,54,0
"A03829","Mujer","Salud",8.01678141175658,32872,72,19,1,44,0
"A03830","Mujer","Sociales",6.90905833246083,21583,54,18,1,31,1
"A03831","Mujer","Ciencias",9.69323202159292,11497,54,19,1,54,1
"A03832","Hombre","Sociales",7.67538410775767,34570,48,18,1,48,0
"A03833","Hombre","Ciencias",6.83513072945253,42344,60,25,0,50,0
"A03834","Mujer","Salud",6.41660086781518,13055,60,19,1,43,0
"A03835","Hombre","Ciencias",8.77409670451313,17606,66,19,1,64,1
"A03836","Hombre","Humanidades",7.85459063939191,60547,54,19,1,54,0
"A03837","Hombre","Salud",9.75647573396454,40479,48,18,1,48,1
"A03838","Mujer","Sociales",5.72311916181442,47215,60,19,1,39,0
"A03839","Hombre","Ciencias",8.96435260027199,8593,60,23,1,51,1
"A03840","Hombre","Salud",9.36382928281384,33551,60,18,0,57,0
"A03841","Hombre","Humanidades",7.8253595372275,24491,66,19,1,60,1
"A03842","Mujer","Humanidades",8.00479513009433,26511,60,23,1,45,1
"A03843","Mujer","Salud",7.20927956950798,29037,54,23,0,35,0
"A03844","Mujer","Ciencias",8.09677213052817,24244,60,28,1,43,0
"A03845","Hombre","Salud",5.9539615029412,18808,60,18,1,41,0
"A03846","Mujer","Ingenieria",10.1886591350562,39659,60,18,1,59,1
"A03847","Mujer","Salud",8.85873163737152,27600,54,28,1,47,1
"A03848","Hombre","Sociales",7.11199170371376,41121,48,18,0,48,0
"A03849","Mujer","Ciencias",6.05101416956244,19271,60,18,1,48,1
"A03850","Mujer","Humanidades",5.92261719641165,25344,60,19,0,46,0
"A03851","Mujer","Ingenieria",10.0867942072482,39774,66,19,1,66,1
"A03852","Hombre","Ingenieria",9.43899776922211,28514,60,18,1,52,0
"A03853","Hombre","Ciencias",8.34993423998459,39999,60,18,1,60,0
"A03854","Mujer","Salud",5.91485777189718,11240,60,18,1,45,0
"A03855","Hombre","Ciencias",10.473586032292,13708,60,18,1,60,1
"A03856","Mujer","Ingenieria",8.2930345305243,19369,60,18,1,57,1
"A03857","Hombre","Ingenieria",9.82156402098877,48975,66,20,0,51,0
"A03858","Mujer","Humanidades",9.70316428645248,40161,60,19,0,60,1
"A03859","Mujer","Salud",8.0639944825416,31246,48,18,1,48,0
"A03860","Mujer","Humanidades",8.63073707166082,31401,60,19,1,57,1
"A03861","Hombre","Salud",8.52061806610837,72939,60,21,0,59,0
"A03862","Mujer","Ciencias",8.38287415595279,26903,60,26,1,60,0
"A03863","Mujer","Sociales",8.46968171429274,78261,48,18,0,48,0
"A03864","Mujer","Salud",9.06226447067692,14768,72,18,1,68,1
"A03865","Hombre","Ciencias",10.2367391173129,76757,72,21,0,56,1
"A03866","Mujer","Ingenieria",8.22557557305755,19961,66,20,1,51,1
"A03867","Mujer","Humanidades",11.2150524827326,31542,66,20,1,66,1
"A03868","Hombre","Humanidades",9.79860639496211,9594,72,28,1,66,0
"A03869","Mujer","Ciencias",9.5165359783304,11112,54,20,1,54,0
"A03870","Hombre","Humanidades",7.02588654548056,51285,66,18,1,55,0
"A03871","Mujer","Sociales",8.82272510949904,31147,60,19,1,60,1
"A03872","Hombre","Sociales",7.8944071058766,14670,60,18,1,50,0
"A03873","Mujer","Salud",10.1138056520491,16552,60,23,1,60,1
"A03874","Mujer","Salud",9.26880533431866,50888,60,19,1,56,0
"A03875","Hombre","Ciencias",7.31769915078979,81109,66,18,0,23,0
"A03876","Hombre","Salud",10.1128641352997,15999,60,18,1,60,1
"A03877","Mujer","Humanidades",10.6644811445677,16570,60,18,1,60,1
"A03878","Hombre","Ciencias",8.89512876736194,52918,60,24,1,57,0
"A03879","Hombre","Ingenieria",10.994915556343,30197,60,18,0,60,1
"A03880","Mujer","Ciencias",9.29119370463718,10070,60,19,1,60,1
"A03881","Mujer","Ingenieria",10.144877936886,40543,60,24,1,55,1
"A03882","Mujer","Ciencias",5.79716503041411,65701,60,26,0,44,0
"A03883","Mujer","Ingenieria",7.68431846059067,50870,60,21,0,48,0
"A03884","Hombre","Salud",9.02469144642816,29331,60,18,1,55,1
"A03885","Hombre","Ciencias",9.63587793076745,9418,60,29,1,60,1
"A03886","Mujer","Ciencias",5.07322625567982,26375,60,18,1,47,1
"A03887","Hombre","Salud",6.87872525013798,43116,60,20,1,60,0
"A03888","Mujer","Humanidades",11.187099943211,18861,60,22,0,60,0
"A03889","Mujer","Sociales",8.33543384264598,7220,60,23,1,46,1
"A03890","Hombre","Humanidades",10.1747256670809,10176,60,24,1,60,1
"A03891","Hombre","Salud",11.5018059222679,20873,60,28,1,60,1
"A03892","Mujer","Ingenieria",7.81341373906913,15874,60,19,1,57,0
"A03893","Mujer","Sociales",10.1040072189765,36805,60,19,1,58,1
"A03894","Hombre","Ingenieria",10.8244829415809,8418,60,19,1,60,1
"A03895","Mujer","Humanidades",8.51640386256481,12694,60,18,1,60,0
"A03896","Mujer","Ciencias",6.62959453439387,33235,66,19,1,44,0
"A03897","Mujer","Ingenieria",7.20847280170753,14178,48,18,1,48,0
"A03898","Hombre","Ciencias",8.47640462775253,30646,60,18,1,60,0
"A03899","Hombre","Ciencias",8.96711787245357,29004,60,18,0,46,1
"A03900","Hombre","Sociales",7.98138395549633,68578,60,18,0,29,0
"A03901","Hombre","Humanidades",8.54736631477611,12059,60,18,1,60,1
"A03902","Hombre","Humanidades",7.36949887204734,26301,60,18,1,44,1
"A03903","Hombre","Ciencias",7.52060801405167,19558,60,21,1,46,0
"A03904","Mujer","Humanidades",7.77939790304795,6887,60,19,1,60,1
"A03905","Mujer","Ingenieria",10.3294336629693,17937,60,23,1,60,1
"A03906","Hombre","Ingenieria",6.87405659845222,10644,60,19,1,52,1
"A03907","Mujer","Humanidades",8.31856559653813,18592,60,18,0,60,0
"A03908","Hombre","Sociales",8.41827130435284,19272,60,25,1,35,0
"A03909","Hombre","Ingenieria",11.4379356720946,24918,60,18,1,60,1
"A03910","Hombre","Humanidades",10.0602111679345,21224,60,24,1,60,1
"A03911","Mujer","Ciencias",5.13921123078005,61784,60,23,0,36,0
"A03912","Mujer","Ciencias",5.0363497709061,35225,54,19,1,37,0
"A03913","Mujer","Salud",10.1918737819467,37752,60,25,1,60,1
"A03914","Hombre","Salud",9.68574727159324,41280,60,26,0,58,1
"A03915","Mujer","Ingenieria",10.1568424254418,16121,66,26,1,50,1
"A03916","Mujer","Ingenieria",8.35514580420594,19040,60,19,1,60,1
"A03917","Mujer","Ciencias",9.54203225095964,17426,66,19,1,61,1
"A03918","Mujer","Humanidades",11.3680133953209,8978,60,24,0,60,1
"A03919","Hombre","Ingenieria",6.25306405788075,35949,66,26,1,40,0
"A03920","Hombre","Salud",11.4566962693831,39527,60,19,1,60,1
"A03921","Mujer","Salud",7.77904466227888,31175,54,19,0,41,0
"A03922","Hombre","Humanidades",11.0779203553763,16452,60,22,1,60,1
"A03923","Mujer","Ingenieria",9.42763159311473,47293,66,19,1,52,0
"A03924","Hombre","Humanidades",6.50095810300748,46305,60,19,0,39,0
"A03925","Hombre","Ciencias",7.76020093890842,55434,60,18,1,46,0
"A03926","Mujer","Ingenieria",8.92687827660822,8317,60,23,1,57,0
"A03927","Mujer","Humanidades",7.65512261954105,51897,60,19,1,46,1
"A03928","Hombre","Salud",10.4188957850226,22477,72,19,1,66,0
"A03929","Mujer","Humanidades",8.8684055976793,42954,66,18,1,63,1
"A03930","Hombre","Ciencias",9.18921642603062,47515,60,19,1,39,1
"A03931","Hombre","Humanidades",7.66150101110577,26961,72,20,1,51,1
"A03932","Mujer","Sociales",8.27315900514902,12505,60,19,1,51,1
"A03933","Mujer","Ingenieria",11.0425014535533,11385,54,18,1,54,1
"A03934","Hombre","Sociales",8.07115139060489,36551,60,20,1,38,0
"A03935","Mujer","Ingenieria",10.6017949445382,17863,60,19,1,60,1
"A03936","Hombre","Ciencias",8.42645492400764,56125,60,18,1,52,1
"A03937","Mujer","Sociales",8.76027264997256,32631,60,22,1,55,1
"A03938","Hombre","Sociales",8.71735178097516,47897,72,22,0,54,1
"A03939","Mujer","Humanidades",9.48477974030242,57156,60,20,0,44,0
"A03940","Hombre","Ingenieria",8.33091243529212,18992,60,18,0,45,0
"A03941","Hombre","Ingenieria",7.38037534165261,19537,60,18,1,60,1
"A03942","Mujer","Humanidades",10.3402543887363,79523,72,18,0,47,0
"A03943","Hombre","Salud",9.78652639116193,15235,60,20,1,60,1
"A03944","Hombre","Salud",7.96069031101509,17211,60,20,0,59,1
"A03945","Hombre","Humanidades",8.14108140413936,46590,60,24,0,46,1
"A03946","Hombre","Humanidades",7.74615658450757,15062,60,20,1,53,0
"A03947","Mujer","Ingenieria",9.42692292731055,21182,60,19,1,60,1
"A03948","Mujer","Ingenieria",8.34447298951758,23297,60,18,1,39,1
"A03949","Hombre","Ciencias",11.9782322105458,12740,60,18,1,60,1
"A03950","Hombre","Humanidades",8.43147500524958,84563,60,19,1,43,0
"A03951","Mujer","Sociales",7.09888344738616,22422,60,20,1,60,1
"A03952","Mujer","Sociales",9.44580570971077,27125,60,19,1,55,1
"A03953","Mujer","Ingenieria",10.7034577698012,20403,60,19,1,56,1
"A03954","Hombre","Ingenieria",7.66397604676189,19934,66,19,1,55,0
"A03955","Hombre","Salud",10.9523854890586,25587,60,19,1,56,0
"A03956","Hombre","Ingenieria",13.4563996690109,25543,72,18,1,72,1
"A03957","Hombre","Ciencias",10.3792608676601,3777,54,18,1,54,0
"A03958","Mujer","Ciencias",9.36792716875631,22844,60,19,1,55,1
"A03959","Mujer","Humanidades",9.60461021014628,61254,60,18,1,56,0
"A03960","Hombre","Ingenieria",7.66866325805564,21978,60,26,0,52,1
"A03961","Mujer","Ingenieria",8.44660010658729,9288,60,21,1,55,0
"A03962","Hombre","Humanidades",6.40132807008672,71042,60,22,0,42,0
"A03963","Hombre","Humanidades",9.4449882270407,34791,72,18,1,61,0
"A03964","Mujer","Ingenieria",6.7154613289424,22906,60,18,1,60,1
"A03965","Hombre","Salud",8.3110261195714,9270,60,21,0,37,0
"A03966","Hombre","Ciencias",5,14161,72,19,1,39,0
"A03967","Hombre","Salud",10.075442242456,30147,60,18,1,54,0
"A03968","Hombre","Salud",7.17636076209758,26407,60,18,1,46,1
"A03969","Hombre","Salud",9.83720171068649,135580,60,18,0,46,0
"A03970","Mujer","Salud",8.8060677924054,12793,60,23,1,45,0
"A03971","Hombre","Ingenieria",8.71029821174581,22209,60,29,1,48,1
"A03972","Hombre","Ingenieria",9.97514714691048,9675,60,21,1,55,1
"A03973","Mujer","Sociales",8.0982154852189,20924,72,22,1,51,0
"A03974","Mujer","Ingenieria",9.5106657495415,36004,54,18,1,33,1
"A03975","Hombre","Humanidades",8.22562814083746,39279,60,23,1,54,0
"A03976","Hombre","Ingenieria",7.81027821746328,28383,60,20,1,55,0
"A03977","Hombre","Sociales",9.77822906676464,38835,54,18,1,54,0
"A03978","Hombre","Humanidades",8.03462696868104,22372,54,28,0,42,1
"A03979","Hombre","Ingenieria",8.99645365924691,34526,72,19,1,72,1
"A03980","Hombre","Salud",6.18998808188237,24900,60,21,1,46,1
"A03981","Hombre","Humanidades",10.9453069343929,29842,60,19,1,60,1
"A03982","Mujer","Humanidades",8.15355218142856,49907,48,20,0,47,0
"A03983","Hombre","Sociales",8.45549782237475,14091,60,18,1,60,1
"A03984","Hombre","Ingenieria",8.76971541881347,14403,60,19,1,60,1
"A03985","Hombre","Ciencias",10.0639821183224,23252,66,20,1,66,1
"A03986","Mujer","Ciencias",8.07679380484992,12406,60,19,1,54,1
"A03987","Hombre","Humanidades",8.28868898561713,20688,60,20,1,54,0
"A03988","Hombre","Salud",8.61680533419952,10983,60,18,1,59,0
"A03989","Hombre","Humanidades",9.12839657595045,36950,60,19,0,58,1
"A03990","Hombre","Humanidades",9.64213642105308,23314,60,18,1,60,1
"A03991","Hombre","Ciencias",10.2958650939822,33944,60,19,1,59,1
"A03992","Mujer","Ingenieria",6.38742098408501,28160,60,18,1,47,0
"A03993","Mujer","Ciencias",8.39021330963822,20783,48,20,0,47,0
"A03994","Mujer","Sociales",8.31032169018572,25195,48,19,1,48,1
"A03995","Mujer","Ingenieria",6.51961523980993,21622,72,18,1,47,1
"A03996","Mujer","Sociales",7.8303934899433,25226,66,18,1,65,0
"A03997","Mujer","Humanidades",9.33387040407261,26298,66,18,1,60,0
"A03998","Mujer","Humanidades",8.55031667872985,6644,60,23,1,43,0
"A03999","Hombre","Sociales",11.8149723694301,31385,72,20,1,61,1
"A04000","Mujer","Sociales",9.49461273265093,19857,60,18,1,60,0
"A04001","Hombre","Ciencias",9.40931997108546,6874,60,18,0,56,1
"A04002","Hombre","Ingenieria",8.78537265646282,38343,54,22,1,54,0
"A04003","Hombre","Salud",10.2984199181501,78820,60,20,0,49,0
"A04004","Mujer","Ingenieria",8.51166458905164,55889,60,21,0,60,1
"A04005","Mujer","Humanidades",8.16876817590705,35698,66,26,1,49,1
"A04006","Mujer","Sociales",6.81493653231693,32026,60,18,1,47,1
"A04007","Mujer","Ciencias",6.15712704073319,12572,66,18,1,57,1
"A04008","Hombre","Ingenieria",6.9906437684979,51494,66,21,1,63,1
"A04009","Mujer","Sociales",9.94784373319257,25604,54,18,1,54,1
"A04010","Hombre","Ingenieria",10.7978781422822,44236,60,19,1,58,1
"A04011","Mujer","Humanidades",8.87709048375141,22202,60,18,1,60,0
"A04012","Mujer","Ciencias",8.4042154040389,38063,60,19,0,48,0
"A04013","Hombre","Ciencias",8.78220085856685,37545,60,18,1,53,0
"A04014","Mujer","Ciencias",5.92818580123575,10620,66,20,1,38,1
"A04015","Mujer","Ciencias",8.57117524734059,24630,60,18,1,58,0
"A04016","Mujer","Ciencias",8.25047032111057,22283,60,18,1,50,1
"A04017","Hombre","Sociales",5.6862364000076,17627,60,27,1,60,0
"A04018","Hombre","Salud",6.66866580416381,17796,60,22,1,55,1
"A04019","Mujer","Ciencias",8.26855416739358,31054,60,19,1,53,0
"A04020","Hombre","Ingenieria",7.66630694486043,25583,66,19,0,52,0
"A04021","Mujer","Humanidades",8.51512566214492,26554,60,20,1,47,1
"A04022","Hombre","Humanidades",5.90721872903975,20886,60,26,1,38,1
"A04023","Mujer","Salud",7.87639097162045,27644,60,21,0,60,1
"A04024","Hombre","Ciencias",9.6883862045501,11128,60,18,1,60,0
"A04025","Mujer","Salud",8.16209810640664,21173,60,21,1,53,0
"A04026","Hombre","Ingenieria",7.92269259330119,118156,60,26,0,49,0
"A04027","Hombre","Salud",8.58021936631639,16763,60,19,1,58,1
"A04028","Mujer","Salud",8.21576462093267,35178,60,22,1,40,1
"A04029","Mujer","Sociales",10.8269405707901,20348,60,18,1,60,1
"A04030","Hombre","Ingenieria",9.57464196735819,28366,60,18,1,60,1
"A04031","Hombre","Salud",10.6488297751417,16746,72,29,1,60,1
"A04032","Mujer","Humanidades",8.78301131229706,33313,60,25,1,60,1
"A04033","Hombre","Ingenieria",9.05118899264974,32594,72,19,1,51,1
"A04034","Hombre","Salud",9.80620057797428,60530,60,18,1,57,1
"A04035","Hombre","Sociales",8.80335776847126,15393,60,18,0,53,0
"A04036","Hombre","Humanidades",10.2902007605453,14839,60,19,1,60,1
"A04037","Hombre","Humanidades",10.3985407585707,42303,60,22,1,47,1
"A04038","Mujer","Salud",10.0298868992407,57971,60,23,1,47,1
"A04039","Hombre","Ciencias",9.33641342283997,18882,60,19,1,39,1
"A04040","Hombre","Salud",10.2139139988941,13160,60,19,1,60,0
"A04041","Hombre","Ingenieria",9.54556106112956,67494,66,18,0,64,0
"A04042","Hombre","Sociales",7.88281461710607,21345,72,18,1,50,0
"A04043","Mujer","Humanidades",8.98353653095792,24880,60,19,1,60,1
"A04044","Mujer","Ciencias",6.46472424516871,24350,72,18,1,39,1
"A04045","Mujer","Ciencias",9.27166503658285,23534,60,18,1,59,1
"A04046","Hombre","Sociales",9.95062033624358,21571,60,19,1,60,0
"A04047","Mujer","Ciencias",7.09482895941575,22747,60,21,1,41,0
"A04048","Mujer","Ciencias",9.59662241608324,31037,60,18,1,58,1
"A04049","Mujer","Humanidades",8.91729213712386,13071,60,18,1,60,0
"A04050","Mujer","Humanidades",8.37624429656814,14610,66,18,1,53,1
"A04051","Hombre","Ingenieria",9.37568123557012,12848,54,25,1,53,0
"A04052","Hombre","Sociales",6.84876602920327,10731,48,19,1,48,0
"A04053","Hombre","Sociales",8.39296895774717,24379,60,18,1,51,1
"A04054","Mujer","Ingenieria",7.29237468626772,25521,66,26,1,41,0
"A04055","Mujer","Ciencias",10.1753792315743,32906,60,20,1,60,0
"A04056","Hombre","Sociales",9.34276979729541,20111,54,21,1,40,0
"A04057","Mujer","Ciencias",8.53302792789318,16474,60,19,0,52,0
"A04058","Hombre","Humanidades",7.73145221330369,15900,60,23,1,51,0
"A04059","Mujer","Humanidades",10.1277107962817,26497,66,19,1,65,1
"A04060","Mujer","Salud",5.61979535659007,22279,60,18,1,44,0
"A04061","Hombre","Sociales",12.4381528361844,17966,66,19,1,66,1
"A04062","Mujer","Salud",8.67923406009064,48449,60,20,1,60,1
"A04063","Mujer","Sociales",10.1885402997988,20722,48,19,1,48,0
"A04064","Mujer","Ciencias",5.277141966788,16559,48,22,1,42,0
"A04065","Mujer","Humanidades",7.57808256057276,25655,60,20,1,60,1
"A04066","Hombre","Salud",8.73125996362692,42687,60,19,1,42,1
"A04067","Hombre","Salud",10.1017963293605,17592,48,20,1,48,1
"A04068","Mujer","Humanidades",8.73597520283387,50912,60,18,0,57,1
"A04069","Mujer","Ciencias",6.51129391018496,29184,66,18,0,40,0
"A04070","Hombre","Humanidades",8.4941686458483,16620,60,19,1,57,1
"A04071","Mujer","Sociales",10.8750903397589,26198,60,22,1,54,0
"A04072","Hombre","Salud",7.83722119668243,52752,60,19,1,60,1
"A04073","Mujer","Ingenieria",7.71595974780809,25177,54,18,1,54,1
"A04074","Hombre","Salud",9.86061542738506,24357,60,20,1,53,0
"A04075","Mujer","Salud",11.5368234638339,54180,60,19,1,60,1
"A04076","Hombre","Ciencias",5.06797855171883,24128,66,25,0,31,0
"A04077","Mujer","Ingenieria",7.59363671320381,51550,60,21,1,49,1
"A04078","Mujer","Sociales",9.56304375842701,37691,48,18,1,48,1
"A04079","Mujer","Salud",11.1510215579939,60863,72,20,1,61,0
"A04080","Hombre","Ingenieria",10.4894490677562,27270,60,21,1,60,1
"A04081","Mujer","Sociales",6.92297003586196,24277,54,18,1,54,1
"A04082","Mujer","Sociales",6.19999774264785,26174,60,23,0,40,0
"A04083","Mujer","Sociales",7.88057392163638,98685,60,18,0,37,0
"A04084","Mujer","Ingenieria",10.0800896981523,32993,60,18,1,60,1
"A04085","Hombre","Salud",8.53367228050699,24915,60,18,0,60,1
"A04086","Hombre","Ingenieria",9.77807087347164,23087,60,18,1,60,1
"A04087","Hombre","Ciencias",5.75199842570496,37872,66,18,1,47,1
"A04088","Hombre","Ciencias",6.92602151809782,23822,60,20,1,55,1
"A04089","Hombre","Humanidades",8.34674998521705,13580,60,19,1,59,1
"A04090","Mujer","Ingenieria",8.30433525044167,8231,60,19,1,53,0
"A04091","Mujer","Humanidades",10.2856764145485,30699,48,18,1,48,1
"A04092","Hombre","Ingenieria",7.21593616814479,46692,60,18,1,49,0
"A04093","Hombre","Ciencias",7.32092833377056,25450,60,20,1,42,0
"A04094","Hombre","Salud",8.58524343753,14466,60,18,1,60,1
"A04095","Hombre","Salud",8.33433792956945,38738,72,18,1,46,1
"A04096","Hombre","Humanidades",8.25635054940451,26915,60,19,1,60,0
"A04097","Mujer","Salud",7.03514657010188,26819,60,18,1,60,0
"A04098","Mujer","Salud",9.1263173360507,37088,60,28,0,44,1
"A04099","Mujer","Salud",6.55263732185065,40384,60,18,1,51,0
"A04100","Mujer","Ciencias",8.17171153607072,46111,60,19,1,48,0
"A04101","Hombre","Sociales",5,30171,66,18,0,39,0
"A04102","Mujer","Humanidades",8.32517091844129,20138,48,18,1,48,1
"A04103","Hombre","Humanidades",7.37310943617029,12136,66,18,1,46,1
"A04104","Mujer","Sociales",8.15138259830547,6518,60,20,1,60,1
"A04105","Mujer","Salud",5.97306235326704,54817,60,18,1,34,0
"A04106","Mujer","Salud",6.88700079859497,21457,60,18,1,40,1
"A04107","Hombre","Ciencias",6.88119360229748,35745,72,19,0,49,1
"A04108","Hombre","Humanidades",9.48531756306849,34538,66,25,1,64,0
"A04109","Hombre","Humanidades",10.3471476837303,38694,60,21,1,41,0
"A04110","Hombre","Sociales",7.46299056525125,16374,66,20,0,48,1
